ID	CO_4	CO_6	CO_5	CO27	CO29	CO26	CO25	CO28	CO30	CO31	CO36	CO32	CO33	CO34	CO_35	CO21	CO23	CO20	CO19	CO22	CO24	CO37	CO39	CO38	CO40	CO42	CO41	CO3	CO1	CO2	CO8	CO9	CO7	CO12	CO15	CO13	CO11	CO44	CO10	CO43	CO16	CO18	CO17	CA25	CA30	CA28	CA27	CA29	CA26	CA35	CA31	CA32	CA34	CA33	CA36	CA19	CA20	CA21	CA23	CA24	CA22	CA38	CA37	CA39	CA42	CA41	CA40	CA3	CA2	CA1	CA8	CA9	CA7	CA12	CA13	CA15	CA43	CA11	CA10	CA44	CA16	CA18	CA17	CA_4	CA_5	CA_6
CON__P02768-1;P02768;P02768-2;P02768-3	27.0266	28.4547	27.5097	28.4815	29.9264	28.8225	29.6676	29.5595	28.9775	29.8701	29.5516	29.8958	30.9013	30.0055	30.5505	30.4498	29.0053	29.3369	29.3762	27.7479	29.37	29.0485	27.8312	27.7438	26.7289	29.1264	28.3219	27.5815	28.8306	29.3737	29.6279	29.3464	28.8948	29.168	27.3063	26.2824	28.7799	27.6521	29.0506	29.6583	28.6539	29.6331	29.3694	29.7018	28.3123	28.9395	28.8379	29.5966	29.2079	29.4121	29.5806	30.5128	29.8409	29.9047	29.4434	30.293	28.4254	29.0928	29.2728	28.7533	30.3443	27.2334	28.8276	29.1792	29.6722	29.3447	29.2472	29.5098	28.4755	27.7718	28.9651	28.8448	29.2655	28.8488	27.7653	27.7063	28.4898	28.3267	29.6889	29.2416	30.2701	29.4909	28.7586	28.7881	26.4931	28.5635
CON__P13645;P13645	24.863	25.5635	25.1918	27.1967	25.6059	25.5066	26.4349	26.0788	25.8763	26.0039	26.8171	25.2894	25.4311	25.8824	26.8759	25.4345	26.3422	26.9386	25.6745	25.1463	25.8941	22.0434	23.0038	26.7872	22.2853	22.4092	22.51	25.1167	25.8661	24.7286	26.8688	25.7851	26.486	27.0556	25.605	27.7198	27.2879	28.6528	26.2669	25.4636	24.8	25.8649	25.0414	26.5694	27.2965	26.0337	26.6908	25.4996	24.8939	27.3323	26.6647	27.018	25.9149	26.0044	25.5298	26.1554	25.7808	25.2345	26.5161	25.7268	26.8576	26.2777	25.2273	24.6039	24.1767	25.0421	23.7011	25.7175	25.495	24.16	25.8592	26.4523	23.8553	26.1503	26.0783	24.9622	26.3342	25.7412	26.6501	24.5535	26.6222	26.2523	25.3949	25.597	25.6869	26.6436
CON__P13647;P13647	20.216	21.4435	20.6002	22.3005	19.7873	20.1747	20.3807	20.7976	20.5978	20.475	21.7169	20.3971	18.8636	19.8414	20.9149	20.0348	20.4663	21.3894	20.5043	20.1416	20.3876	20.7329	20.167	22.0633	19.7819	20.3357	20.1703	20.0442	21.3267	19.7482	19.2687	20.3966	19.858	20.9991	20.1085	22.2025	22.0097	22.6339	20.806	20.9583	19.8341	20.2421	20.652	20.0493	21.028	20.1374	19.717	19.8867	19.5638	22.3679	20.0891	21.0305	20.419	21.2548	19.5985	20.5039	19.5777	19.5794	19.9701	20.5046	22.3027	21.3907	19.8102	19.669	20.4119	19.578	19.8759	19.4874	19.7663	19.0388	19.7294	21.0425	19.8161	20.799	20.2394	18.7415	20.8776	20.3924	21.2249	19.9713	20.1223	19.9035	19.981	20.372	20.3657	21.6026
CON__Q86YZ3;Q86YZ3	19.5596	19.8802	19.9669	22.0694	19.8822	20.2912	20.6692	21.3188	20.339	20.4212	18.9019	20.1028	19.0182	19.5968	19.5066	19.3181	19.843	20.5336	21.105	19.1994	20.5882	19.6275	19.7444	19.4359	19.1414	20.4166	19.6528	20.1046	20.8289	19.3157	21.3672	18.9317	20.7394	22.0031	20.5975	21.6851	23.0633	21.6306	20.7922	22.5504	22.8762	20.9267	19.1296	19.8766	21.604	21.138	20.8695	19.7023	20.8649	19.6937	20.1248	19.6514	19.6318	20.598	19.4179	20.7799	19.7294	19.169	20.4423	19.8252	22.1334	20.1277	19.3527	19.8676	19.0768	19.8317	19.0417	20.3694	20.7007	21.1706	20.7932	22.4686	19.7366	20.6383	20.8819	20.5981	21.5301	19.8873	21.579	22.1681	23.9511	20.8158	19.4135	19.3463	20.3913	20.7504
O00187-2;O00187	23.4195	24.2243	23.0629	23.7834	24.0717	24.6372	24.2322	24.563	24.5664	23.626	23.797	23.532	23.1157	24.0556	24.0853	23.7986	24.3605	24.2267	24.2488	23.7284	22.4315	23.7983	24.2226	24.0971	24.1354	24.4045	24.2044	24.5307	24.7786	24.6315	23.3845	23.601	23.0546	23.6831	22.9184	23.061	22.3761	23.3876	18.7712	23.4341	24.46	24.0908	24.2318	24.4093	24.1931	24.4343	24.4173	24.4636	24.1736	23.8677	24.7412	24.1018	24.4768	24.0583	23.701	23.1823	23.578	24.2998	24.1861	24.0774	24.5195	24.6834	24.4219	24.4735	23.2294	24.3193	23.5397	23.6371	23.4721	25.3961	23.5477	23.5329	23.4685	23.5039	23.0942	22.4373	23.24	21.6142	23.4911	23.2765	24.3839	24.305	24.3892	23.6965	24.7805	24.1517
O00391-2;O00391	23.0824	23.0003	23.4413	22.7779	22.8835	23.5906	23.255	22.8074	23.4062	22.8454	23.595	23.3307	23.6082	23.8831	23.2291	23.3589	23.3218	23.2434	23.6547	23.5469	23.6808	21.265	22.9013	22.645	23.4257	22.9737	22.8119	23.0419	23.8373	23.9712	23.7977	23.9086	23.612	24.683	24.472	24.1966	24.9034	24.4727	24.558	24.1508	23.4284	23.3122	23.7755	23.6724	23.6778	23.4719	23.1482	23.4725	23.2337	23.1663	23.8614	22.7135	23.8199	23.3647	23.7613	23.2813	23.5952	22.3268	23.9886	23.2321	23.582	22.8018	23.9665	23.5545	22.8887	22.5686	23.2021	23.8262	23.4118	23.6426	23.8745	24.3439	23.6113	24.5223	24.4232	24.5175	24.5334	24.3889	24.288	23.9977	24.2316	23.0124	23.2583	23.1494	22.7106	23.4893
O00533;O00533-2	24.2113	23.6475	23.9585	25.0897	25.0442	25.9021	24.4836	24.4512	24.4633	24.1621	25.0897	24.2695	24.5099	24.4641	24.989	24.0867	24.3597	24.7447	25.0979	24.3623	24.404	24.6837	25.0757	24.6565	24.178	25.1827	24.7037	24.8269	24.7388	24.8331	24.3496	23.6355	24.7898	23.9343	23.2374	24.1951	25.1713	24.7518	23.5841	25.853	25.0506	24.7982	24.7759	24.54	24.9991	24.296	24.3703	24.8706	26.0282	24.4287	26.5077	23.656	24.4247	24.0604	24.2416	24.431	25.1193	24.0645	24.3021	24.2327	24.5124	23.8522	24.5723	24.57	25.2306	24.4074	24.3046	24.9241	25.5408	24.0872	24.9679	24.7031	23.7365	24.8988	24.3703	23.8158	24.3536	24.1728	23.804	23.7488	25.9755	25.1023	24.7181	24.7368	23.6581	24.372
O14791-3;O14791;O14791-2	23.7524	24.5175	25.6889	23.5225	23.5431	22.7157	24.528	23.6473	21.7918	24.558	24.0507	23.881	23.7569	24.4308	24.1231	24.0692	22.8743	24.3442	23.3436	23.4777	23.2579	22.6914	20.9152	23.1424	23.4194	21.9731	23.1351	24.5157	22.7721	23.3088	22.8734	23.1909	23.1746	23.3336	23.8667	23.4081	22.1976	22.6649	23.3927	22.7366	23.6086	24.015	23.94	24.2039	22.0968	23.5275	23.2299	24.0914	24.783	23.8465	26.1613	23.6245	25.5713	24.2503	23.4842	23.6733	23.2246	24.3079	23.8591	23.5462	23.4914	23.8518	21.6848	22.5739	22.8597	21.6051	24.2007	23.5808	22.9991	24.0827	22.3587	22.6071	23.427	23.3692	23.2411	23.6921	22.6802	22.9891	22.2576	22.5104	23.3259	23.9248	24.0013	23.9735	23.7127	23.9108
O43493;O43493-2;O43493-5;O43493-3;O43493-4	24.8965	24.9681	25.0657	26.5209	23.8352	25.6664	22.5697	24.0004	25.707	25.2315	23.0942	24.912	22.7946	21.95	22.609	22.9649	26.2524	25.9209	25.9627	25.3256	23.472	23.8198	23.2943	25.7737	23.6978	24.2219	23.2123	26.2575	26.3264	25.4109	25.2878	25.4214	24.7263	26.4572	24.7178	25.3915	26.3853	24.5223	24.9891	26.2258	22.4588	25.8258	24.8598	23.8741	25.83	24.2263	25.572	23.9862	25.324	24.737	23.804	23.9185	24.3659	25.5229	23.825	25.3796	24.9189	22.7432	22.8516	22.1298	23.5957	25.0532	26.1654	25.2724	23.5057	21.1793	21.3284	26.7628	25.393	25.4434	25.5799	25.857	25.207	26.5002	24.5743	25.3585	25.5367	25.684	24.8095	26.3003	25.984	26.1197	25.6752	25.2339	24.8196	25.2464
O43866	22.3684	22.3868	22.4483	23.4778	23.0189	25.0743	22.7206	24.4115	23.9368	23.3574	21.3238	21.3128	22.417	22.9267	23.4363	21.7061	22.2622	22.2434	20.1903	22.3538	23.075	22.6892	23.7245	22.7313	21.7079	21.1197	22.4674	22.6741	22.5555	21.8834	21.7654	21.6958	21.6059	24.1018	21.7378	20.2213	20.8132	21.6399	22.0783	22.3042	23.6617	23.6695	23.1759	23.4268	23.3463	22.5536	22.3835	22.3674	22.8276	23.2073	20.9445	23.4234	23.1707	22.4971	23.5826	23.0807	22.6151	21.2844	22.4824	23.7294	22.8997	23.0274	22.7477	22.8605	25.1548	23.4722	22.0652	22.6938	23.0006	22.3653	23.3315	23.6291	21.27	24.2999	24.0563	23.331	22.2675	20.3337	21.8491	22.3609	22.7949	22.5333	23.3464	23.0823	23.0299	22.5968
O75015	23.0648	23.6954	23.4877	21.1681	22.8818	22.7238	23.1819	23.6102	22.5505	23.7825	23.9949	21.8257	23.9173	24.5412	24.0518	21.0591	19.3966	22.6231	19.8407	21.7622	22.828	22.7895	23.3774	22.2788	23.1997	23.111	23.9976	20.9241	23.4354	24.0582	22.3435	23.4472	22.6248	22.4206	19.4836	20.2481	22.6679	21.9321	21.4226	23.2673	23.3577	22.8167	23.5323	23.0532	23.6599	21.9514	22.8837	23.6622	23.5799	24.1647	22.9909	18.9493	23.6352	23.6794	23.9924	22.4904	23.1689	21.0863	21.9313	23.7144	22.6484	20.2703	22.8201	21.2326	24.5494	19.9504	20.4692	23.4301	22.2593	23.9022	23.1869	24.1098	21.2913	21.0035	21.7704	20.7455	22.3954	19.0902	23.4171	23.691	23.5354	21.0443	23.0817	23.5453	21.9826	23.1534
O75636;O75636-2	25.4845	26.084	25.7963	26.1115	25.8075	26.2838	26.3181	25.7797	25.9807	26.664	26.4215	26.3074	26.0163	26.9355	25.9989	27.086	26.7736	27.381	26.6099	26.3256	26.5989	25.8421	25.6502	25.6386	25.381	25.3905	25.7742	25.7346	26.5005	26.2205	26.5808	26.3952	27.072	27.8123	27.7436	28.0256	28.1692	27.6862	25.5079	28.3613	26.9636	26.8458	26.7935	26.4844	26.0146	26.4686	26.313	26.1882	26.4009	26.6564	26.2869	26.6581	26.8105	26.1467	26.1801	25.7996	26.5896	26.9513	26.6787	26.8148	26.8425	25.9976	26.0971	25.6974	25.3107	25.3606	25.3706	26.0077	26.1642	26.7542	26.8593	26.6842	26.9762	27.7285	27.9362	27.9458	27.713	28.2658	28.1193	27.9962	27.1733	27.0016	26.8402	25.5473	25.6942	25.6735
O75882-3;O75882-2;O75882	24.1463	24.0067	24.0569	25.0114	24.9261	24.6827	24.6375	25.1875	24.9069	24.6778	24.2577	24.616	24.7755	24.886	25.1111	24.4421	24.5399	24.1064	24.7017	23.9314	24.3983	23.1946	23.6079	22.5517	23.3987	23.7996	23.658	24.7106	25.052	24.6443	25.2456	25.289	25.4255	25.6725	25.472	25.6075	26.3109	25.1342	26.6764	25.8952	25.379	25.3527	25.2255	24.9443	24.7477	24.49	24.8104	25.104	24.6632	24.6115	24.8174	24.719	24.7914	24.4957	24.3809	24.7143	24.4032	24.1957	24.8641	24.6458	24.3315	22.5837	23.7612	23.8707	24.5017	23.2513	23.7515	24.6705	24.5092	24.6694	25.3438	25.2098	25.41	25.7879	25.3176	25.6347	25.9567	25.7146	25.6687	25.7477	25.242	24.7857	25.207	23.9921	24.1903	24.4652
O95445-2;O95445	24.9993	25.9646	25.429	24.9211	24.66	25.9132	26.3136	24.9867	24.5962	24.8487	25.3633	24.5614	24.1078	25.0723	25.4391	26.5614	25.209	25.9415	24.6979	24.6972	25.4139	24.8234	24.7658	24.3707	24.9847	25.1843	25.5739	25.3669	24.9325	25.2644	24.051	24.0625	23.9493	22.5115	23.7103	21.7527	22.4621	24.0888	21.173	23.0238	24.9633	26.1507	24.9271	25.4023	25.4356	25.6426	25.8508	25.0549	26.5042	25.5211	26.2732	24.7591	25.5689	24.9897	24.3375	25.3069	24.5669	26.3206	26.0578	25.4559	26.3972	25.9264	25.6906	25.5713	25.4699	25.7774	25.7603	25.0694	24.7451	25.3084	23.5407	23.8279	24.3541	23.7756	23.3935	23.9632	23.0087	23.112	23.7772	23.7889	24.2056	26.1343	25.7103	25.0753	25.4847	25.7772
O95497	22.5581	22.5703	23.5298	23.2466	22.1288	22.7279	23.4689	22.185	23.0967	23.0946	21.1166	22.2171	21.0466	22.6103	22.6926	21.8993	21.728	22.5067	22.9781	21.9768	21.4447	22.0324	22.8912	22.2995	21.4157	20.053	23.1498	22.8296	22.6604	21.1474	22.4831	21.4213	21.8589	22.1106	23.4771	22.566	22.5968	23.0779	21.8664	23.1104	21.6069	22.7241	21.1819	23.6496	22.0462	22.9433	23.4126	21.725	22.9639	21.7714	22.6167	21.7915	21.8258	22.5446	22.3783	21.4959	22.6923	22.0892	22.0107	21.687	22.0485	22.583	20.5964	21.6135	22.6661	23.2577	22.9499	22.7288	21.7707	22.3054	21.0144	21.9284	22.8113	22.3729	21.5805	19.4283	22.6245	21.1682	22.1996	22.4669	23.548	23.0829	22.4274	22.2249	21.6761	23.3787
P00450	33.9496	34.3764	33.7547	33.5111	33.6884	33.6336	33.434	33.7152	33.8378	33.9925	34.119	33.9702	34.0414	34.0007	34.144	33.8376	34.0845	33.8153	33.9832	34.1946	33.9137	33.706	33.8615	33.458	33.3563	33.3119	33.3045	34.4649	33.7876	33.3968	34.0091	34.0421	33.6535	34.3966	34.883	35.125	34.5392	33.8059	34.6694	34.3216	33.6231	33.4187	33.6451	33.5514	33.965	33.7662	33.0552	33.4374	33.3252	33.9404	33.5891	33.6647	33.8419	34.0469	34.0765	34.2133	34.311	34.0786	33.9036	34.0471	33.9793	33.3195	33.5179	33.4911	33.3128	33.3849	33.4443	33.7914	33.24	34.3497	33.8999	34.1244	34.0393	34.2372	34.3627	34.6358	34.2692	34.514	34.3155	34.3126	33.6808	33.5034	33.2562	33.6531	34.4768	33.7396
P00488	22.7869	22.2576	19.8972	22.774	22.1061	22.0797	21.8892	22.8909	22.1069	22.4592	22.9414	23.4417	23.841	22.9842	23.6084	22.7001	23.6295	21.7204	22.4364	20.5902	21.9065	21.5155	22.3126	24.147	22.2114	22.1008	20.9116	22.1706	23.4811	23.0585	23.2815	22.8952	22.3897	24.0861	22.4555	23.2538	24.458	24.5585	23.77	24.0415	21.6262	21.3125	21.3223	22.8316	22.8511	22.4519	22.4527	21.4048	22.6123	23.3818	22.957	22.2382	21.7217	22.1344	23.6134	23.6258	23.54	22.0327	22.9256	21.2339	23.226	23.5226	22.2834	22.4935	23.9227	19.5878	19.7947	21.4951	20.7126	22.3608	23.0931	23.7433	22.4374	23.2607	23.7078	23.1107	24.1223	24.7106	24.6321	24.432	22.3076	20.6327	20.7658	21.0637	22.1533	23.8014
P00734	32.2252	32.4088	32.1371	32.2339	32.537	32.1805	32.2369	32.3437	32.1784	32.7804	32.3897	32.9024	32.9842	32.7513	32.8448	32.6145	32.6082	32.896	32.9294	32.6829	32.9528	32.088	31.9738	32.0179	31.7213	31.9835	31.8758	32.5222	32.5194	32.3561	32.507	32.6284	32.8307	32.8077	32.7763	32.8404	32.9333	32.9477	33.2437	33.6661	32.5706	32.5436	32.3711	32.3747	32.2144	32.2911	32.3248	32.33	32.2705	32.4468	32.7941	32.402	32.8388	32.6533	32.512	32.6141	32.8994	32.8244	32.9492	32.7604	32.731	32.3506	32.4701	32.3175	32.062	31.9591	31.8688	32.4813	32.6703	32.5089	32.7148	32.1306	32.8588	33.2006	32.6397	32.8762	32.983	33.0578	33.4042	33.2685	31.3217	32.2625	32.4304	32.2042	32.1605	32.365
P00736	29.9301	29.9915	29.9695	29.6012	29.913	29.8689	29.7214	29.6871	29.5158	30.0519	29.9978	30.4819	30.1818	30.1634	30.1202	30.0813	30.4633	29.7495	30.0811	30.058	29.8589	29.9212	29.9745	30.1652	29.9163	29.746	29.8748	29.9512	29.849	29.7297	30.2918	30.3196	30.2441	30.6336	30.7604	30.7801	30.3681	30.3973	30.2331	30.7364	29.8691	29.9375	30.0771	29.9311	30.1552	29.9924	29.5164	29.9289	29.7835	30.4663	29.8292	30.0683	29.9584	30.1514	30.3223	30.366	30.3577	29.9927	30.0263	30.2379	29.8252	29.7541	30.0418	29.9262	29.6184	29.7428	29.7943	29.8482	29.8729	29.8608	30.4501	30.3586	30.3709	30.4071	30.7737	30.9342	30.6858	30.8334	30.9454	30.4417	29.1982	29.7598	29.7331	30.0706	30.0404	30.1927
P00738;P00738-2	28.6417	27.6836	30.5063	27.8631	29.7252	29.3114	32.0999	30.44	28.6893	34.4875	33.5196	30.5789	30.4273	32.4567	27.8153	32.8974	27.4729	31.3099	28.6725	33.8637	29.7711	33.7002	29.9342	30.1768	29.9121	28.5918	31.9909	27.6171	30.5716	31.7577	27.8103	29.3757	30.3395	27.5932	31.2582	28.3915	30.0746	29.6122	30.064	29.2838	28.4617	31.4093	29.529	29.5355	33.2855	32.2615	30.6767	29.1233	28.7165	31.5475	33.7711	30.2893	30.5249	32.3076	30.4197	29.2862	31.9322	31.4726	30.8131	31.1709	29.3154	34.8913	28.8827	29.8809	30.4933	32.3702	33.3584	30.8379	31.5802	31.9156	28.0281	30.5216	31.0211	30.2939	30.453	29.3502	26.8558	32.263	29.1204	27.9256	27.242	31.0781	29.6284	29.8408	30.8973	27.7691
P00740-2;P00740	23.9538	24.0077	24.2248	24.282	24.1912	24.2869	24.3927	24.2003	24.3899	24.8823	25.0698	24.8332	25.0085	25.2764	24.8532	25.2562	24.7901	25.4756	24.5129	24.7821	24.5792	24.3701	24.0633	24.1018	23.6601	22.4717	22.9975	24.4423	24.6464	24.6092	23.9354	23.9759	24.0825	25.254	24.1612	24.5113	25.3756	24.8754	25.5159	24.9577	24.81	24.6063	24.1901	24.2547	24.2483	23.7212	23.9945	24.094	24.467	24.7004	25.326	24.9627	25.1757	24.385	24.4509	24.141	24.8706	24.6604	24.7082	24.8084	24.7534	24.2918	24.4908	23.9273	23.706	24.2399	23.396	24.791	24.7996	23.9256	23.7251	24.3133	24.0666	25.4144	25.1449	24.8328	24.7427	25.7561	25.7938	25.0357	22.0616	24.5498	24.5193	24.0873	24.772	24.3937
P00742	26.1819	25.5356	26.4017	26.584	26.5373	26.2518	25.9215	26.6972	26.496	26.0493	26.1922	26.3391	26.1247	25.8856	25.8152	26.5578	26.4913	26.4948	26.3194	26.1338	26.3431	25.6088	25.9309	25.948	25.7389	26.1447	25.8644	26.7169	26.9274	26.703	26.8148	26.3317	26.583	25.4785	25.4073	26.0441	26.0402	26.5415	24.9159	25.206	27.5469	27.2343	26.9354	26.4498	26.4134	26.375	26.4169	26.2317	26.4386	26.3791	26.051	24.015	26.3763	25.8676	25.7215	25.9692	26.3186	26.0968	26.6499	26.2265	26.2748	26.3328	26.2658	26.067	26.0799	26.4001	25.6147	26.2413	26.4571	26.6448	26.9273	26.3569	26.4989	25.4844	25.2844	24.719	26.3881	26.255	26.0619	26.0815	26.263	27.1579	26.9283	26.3216	26.5876	26.5272
P00746	26.54	26.7951	26.9425	27.4331	27.6812	27.1161	27.1143	26.8861	27.3109	27.3803	26.7542	27.8065	27.6202	27.5516	27.7806	27.5008	27.6103	27.6357	27.5311	27.1265	27.4894	26.899	27.137	26.8802	27.2218	27.2764	27.1388	27.2299	27.1561	27.3566	27.0111	26.7658	26.6859	26.9047	26.4331	25.4066	27.3981	26.8812	26.9428	27.5758	27.5229	27.1771	27.1517	27.3053	27.2219	26.3984	27.2454	27.3453	27.4863	27.0863	27.486	27.1709	27.4125	27.442	27.0748	27.0511	27.7542	26.9114	27.0138	26.9495	27.1485	26.582	27.3841	27.159	27.4333	27.2505	26.979	27.3212	27.0006	26.7734	26.8608	27.469	26.4632	27.0619	26.6892	26.8532	27.1538	26.9029	27.1308	27.6703	27.2552	27.0724	26.7485	27.0751	27.0819	27.1082
P00747	32.6968	32.764	31.4435	33.0048	32.9999	32.7996	32.8744	33.1605	33.0168	33.0955	33.0019	33.0603	32.8624	32.9321	32.7296	33.022	32.8231	32.8173	33.2313	33.0742	33.0772	32.2205	32.4053	32.4282	31.6108	31.5843	31.7484	33.0907	33.0506	32.8693	33.0799	33.073	33.1274	32.7624	32.4772	32.7467	32.8185	32.5114	32.5375	32.6827	32.8603	32.7555	32.749	32.9628	32.837	33.0241	33.0155	33.0363	32.9107	32.8848	33.1227	32.4467	33.0323	32.658	32.8745	33.0847	32.9153	32.8451	32.8666	32.9539	33.0094	32.4807	32.6078	32.5753	32.2279	31.9617	32.1284	32.9316	32.846	33.2058	32.9214	32.6299	33.0119	32.9779	32.4775	32.3131	32.7246	32.4668	32.7059	32.6037	31.9737	32.8025	32.7439	32.7845	32.6351	32.7402
P00748	30.4182	30.242	30.6091	30.0553	30.471	30.2795	30.2517	30.1595	29.8309	30.4712	30.4532	30.8867	30.4271	30.3302	30.4879	30.4751	30.7573	30.6623	30.3792	29.9705	30.6671	30.1177	30.04	30.3202	29.4693	29.6824	30.1075	31.0188	30.6551	29.6059	30.0703	30.5391	29.895	29.9839	30.2253	30.7225	30.2757	30.4733	30.5741	29.5994	28.9403	29.0728	30.4584	30.6192	29.8224	30.5539	30.4484	29.4374	29.8284	29.873	29.768	30.1342	30.9027	30.1304	30.4879	30.8941	28.9539	30.5259	30.531	29.6205	30.7691	30.303	29.7827	30.1871	28.9269	28.766	30.2196	30.5472	29.9595	30.7031	30.3647	30.0834	29.8599	30.322	30.0728	29.9968	30.8526	30.6755	30.8803	30.4351	30.1564	30.1412	29.4549	29.8436	30.4564	30.3766
P00751;P00751-2	32.8436	32.5378	33.0937	32.75	33.0879	33.1241	32.7432	32.9313	33.4795	33.5261	33.2958	33.6173	33.4328	33.3098	33.0396	33.4376	32.6874	33.2406	32.887	33.4069	33.0076	33.1545	32.902	32.7168	32.8152	32.8964	32.7505	32.9934	33.2647	33.0197	32.8389	33.1409	32.9795	32.6934	33.0565	32.9793	33.0355	32.9039	32.8012	32.6854	32.9236	33.2329	32.9594	32.8419	33.4171	33.0656	32.9883	33.1531	32.5382	33.117	33.0892	32.4279	32.9382	32.9539	33.4506	33.2309	33.1664	32.9494	33.1016	33.1015	33.0008	32.5712	32.7606	32.8798	32.3018	32.7832	32.9996	32.9962	32.6513	33.1583	32.6943	32.8399	33.1938	32.7162	32.9136	32.9684	33.0182	32.999	32.6212	32.8535	33.1328	32.8069	32.8632	32.8806	33.3788	32.5233
P00915	23.3365	22.1698	23.4354	22.321	24.2218	23.6808	23.4653	23.5053	23.9124	23.7708	25.7688	23.1143	23.0919	23.4966	21.6181	19.5672	22.8274	20.0003	23.8714	21.41	23.5649	23.6066	21.0024	19.7549	21.3585	22.1427	22.5268	22.3206	23.6554	21.56	21.2625	22.7434	24.0011	22.9646	21.046	19.351	23.0803	23.9168	22.2863	23.8701	22.5484	21.7447	23.9189	23.7608	23.5319	25.3242	24.0864	21.2528	23.3697	22.828	22.9118	23.3885	25.9975	21.6045	23.632	20.2147	20.9456	22.2638	22.4658	21.3234	23.5354	19.5817	20.8048	23.1817	23.2647	23.6472	21.5943	20.1062	20.8383	20.7708	24.0776	22.6803	23.7691	24.5748	23.4619	20.5604	22.5276	23.9583	23.0697	23.0439	21.6056	23.4888	20.7442	21.542	22.2069	22.5496
P00918	21.3976	19.627	20.2287	19.7056	20.6614	19.8757	19.4087	20.2365	20.1631	19.8152	23.1503	20.0616	21.1282	19.7959	19.7932	19.5968	20.943	20.5108	20.5	20.0023	20.5344	20.7864	20.8894	20.2188	19.994	19.6753	21.1557	20.7781	21.5329	20.8083	20.3414	21.2113	21.6856	20.7784	20.6138	20.2093	20.1271	22.3481	19.1757	22.8889	20.2272	19.1358	20.5998	20.005	20.1276	23.2645	20.7795	21.1301	19.9916	20.7175	20.5083	20.8082	23.0242	20.1914	20.7575	20.9538	20.061	19.2149	20.0346	20.0634	20.479	19.7523	21.269	20.0777	20.9818	22.0204	20.5364	20.4365	20.6106	20.2442	21.6374	20.758	20.8046	22.5441	22.3422	21.2559	20.6095	21.6121	21.0339	20.4858	18.8754	22.0066	20.3513	20.3985	20.4853	20.3237
P01008	31.7467	31.3169	31.2132	31.6313	32.1219	31.619	31.3199	31.5104	31.7757	31.9079	32.0444	31.9108	32.2509	31.3307	32.1434	31.5867	32.2533	31.6315	32.1992	31.9079	31.4169	31.5161	31.4546	31.68	31.1418	31.5688	31.6468	31.1643	31.3623	32.0645	31.7298	31.8661	31.3375	32.8484	31.8849	32.24	33.1578	32.8753	32.4429	32.8119	32.1257	31.5981	32.0846	31.8505	31.5095	31.6051	31.2006	31.7579	31.5228	31.6137	31.1554	31.9895	31.7625	32.0118	31.7575	32.1099	31.7222	31.5136	30.9093	31.7872	31.5687	31.3817	31.2558	31.6036	31.8575	31.3539	31.5302	31.9782	32.4483	30.9328	31.7386	31.869	31.2537	32.5762	32.5608	32.5183	32.679	32.9187	33.003	32.9104	32.4582	31.6298	31.6875	31.3879	31.3105	31.365
P01009;P01009-2;P01009-3	28.1181	27.7997	27.8269	26.2565	27.2389	27.5188	27.4018	27.2078	27.6166	27.2709	29.5856	28.4587	27.9947	22.3933	27.5012	27.3599	26.9855	26.7605	26.3389	29.1119	27.5087	27.7336	28.6932	25.7545	28.3937	27.6502	27.1778	30.2874	26.2904	28.1121	27.3229	26.9862	28.4316	27.7816	29.6977	30.1326	26.9458	26.1394	30.0481	27.1782	27.796	27.9044	26.9371	27.3891	28.3493	27.7132	24.3707	26.8254	27.0626	27.5367	26.632	27.5291	27.0274	27.3518	26.9222	27.0439	28.1718	26.1783	26.8403	28.0238	27.6257	26.5618	26.4881	27.6849	27.7681	27.8823	27.9432	27.809	28.5671	30.773	28.2873	28.8453	28.0359	25.9211	27.5526	27.8088	24.3849	27.6919	23.9671	27.6057	28.0214	26.4835	27.871	27.7232	30.578	27.1049
P01011	31.8328	31.1466	31.3162	31.6807	32.1088	31.7528	31.5339	31.9335	32.1081	31.7758	31.9686	31.8531	31.968	31.8322	31.7255	31.4848	31.7093	31.1757	31.741	31.9816	31.6999	31.9276	32.0042	31.1544	31.5716	31.9943	31.4345	31.4891	32.1066	32.0398	31.9556	31.8945	32.1611	32.3805	32.0757	32.362	32.2678	32.2916	32.4306	32.1365	32.4205	32.2188	32.2384	31.6148	32.1916	31.8176	31.7559	31.727	31.7157	32.0561	31.5258	32.4319	31.4636	31.7893	32.3285	31.5962	31.8196	31.3083	31.6896	31.6779	31.4636	31.5729	31.7306	31.7768	31.8193	31.6718	31.3811	32.0316	31.7843	32.3143	32.0314	31.9923	32.0597	32.6413	32.4463	32.1452	31.984	32.3938	32.7996	32.4178	32.9349	32.1236	31.9319	31.7382	32.05	31.5336
